kerndaten_id,uid,pid,tstamp,crdate,cruser_id,a0,a1,a2,a3,a5,a6,a7a,a7b,a8,a9a,a9b,a9c,a9d,a12a,a12aa,a12b,a12c,a12d,a12e,a12f,a12g,a12h,a12i,a13a,a13b,a13c,a13d,a14a,a14aa,a14b,a14ba,a15a,a15aa,a15b,a15ba,a16a,a16b,a16ba,a17,a18,a19,a20,a21,a22,a23,a24a,a24b,a25,a25a_a,a25a,a25ab,a25ac,a25b,a25c,a26,a27,a28,a25aa,c1,c2,f1,f2a,f2b,f3a,f3b,f4,f5,f6,f7,f8,f9,QID
28,27,1,1478860485,1478860485,5,Mensch (Georgierin) [Schädel],"Anatomie, Anthropologie",AIG,546,42; 1; 16; 119; 243,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Georgianerin; Feminae Georgianae,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Moskau, Moskva autonomous city - Rossiya republic - Rossiya - Asia - World","55° 45\' 00\'\' N, 037° 42\' 00\'\' E",tgn:701297,,,,,,"Hiltebrandt, Johann Konrad (1747-1831)",,1793-05-29,1793-05-29,Geschenk,1840 (aus Privatsammlung Blumenbachs),,don. über G. T. von Asch,"Schultz (2011): 52;
Schultz (2012): 52","00004: XXIII; 206; 325;
00094: 4f;
00008: 2; 148; 290;
00147 (6): (ohne Seitenzählung, Text zu Taf. 51);
Spengel (1877): 46f
","00004: Taf. 1, Fig. 2; Taf. 2, Fig. 3;
00094: Taf. 21;
00008: Taf. 1, Fig. 2; Taf. 2, Fig. 3;
00147: Taf. 51;
Schultz (2011): Fig. 1;
Schultz (2012): Fig. 1
",nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).;
Schultz, M. (2011):Talking Heads. Unearthing the Stories Behind the Skulls in Blumenbach's Collection. - Georgia Augusta. Wissenschaftsmagazin der Georg-August-Universität Göttingen 8: 52-56 [englischsprachige Sonderausgabe].;
Schultz, M. (2012): ""Sprechende Schädel"". Fakten und Geschichten über historische Schädel - Die Schädelsammlung des Johann Friedrich Blumenbach. - Georgia Augusta. Wissenschaftsmagazin der Georg-August-Universität Göttingen 8: 52-56.
",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,1,"""Caucasisch"" (Georgierin, Blumenbach Sammlung Nr. 546 (119); übermittelt durch Baron v. Asch)/Ad 119. Bl. Von Prof. Hildebrandt durch Baron von Asch. ""Der bildschön proportionierte Schädel einer im Türkenkriege gefangenen Georgianerin, die zu Moskau morte subitanea gestorben und deshalb auf das dasige anatomische Theater zur Legalobduction gesandt worden.""","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-05-25,N. Schäfer,2016-11-11,,"Cod. Ms. Blumenbach I, Nr. 4: 3",,,,,Q4812
218,27,1,1441629722,1441629722,5,Mensch (Armenier) [Schädel],"Anatomie, Anthropologie",AIG,548,71c; 89; 116; 240,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Armenier; Armeni,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Lviv, L'vov oblast - Ukrayina - Europe - World","49° 50` 22`` N
 24° 1` 58`` E
 ",,,,,,,"Hacquet, Balthasar (1739-1815)",cnp01431822,1802-01-01,1802-12-31,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,"00096: 5f;
Spengel (1877): 46f",00096: Taf. 41,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,4,"Text der Karteikarte:
Krt. Nr. 548
Armenier
Bl. 1802
durch Prof. Hacquet , Lemberg
alte Sign.: 116
(Hinweis auf Bl., Decas V, 41)
Zu den Angaben vergl.Schaaff-
hausen,S.46/47
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-11-10,N. Schäfer,2015-09-07,,,,,,,Q4856
219,27,1,1441629864,1441629864,5,"Mensch (Korjake, Itelmene oder Ewene) [Schädel]","Anatomie, Anthropologie",AIG,555,159; 226,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Koräke; Koraeke; Koräke (?),<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Kamchatka, Rossiya republic - Rossiya - Asia - World",,tgn:600293,,,,,,"Espenberg, Karl (1761-1822)",cnp00352603,,,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 42f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,2,"Text der Karteikarte:
Krt. Nr. 555
Koraeke (Korjäke)
Bl.
von Hofrat Espenberg
Ort: Kamtschatka
alte Sign.: 159
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-11-10,N. Schäfer,2015-09-07,,,,,,,Q4868
389,27,1,1474877909,1474877909,5,Mensch (Nenze) [Schädel],"Anatomie, Anthropologie",AIG,556,74e; 52; 161; 223,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Samojede; Samojedi,<i>Homo sapiens</i>,Mensch,Samojede,,rezent,rezent,,,,,,,,,"Mezen, Mezensky District, Arkhangelsk Oblast - Rossiya republic - Rossiya - Asia - World","65° 50` 0`` N
 44° 16` 0`` E
 ",,,,,,1805-12-01,"Nudow, Heinrich (1752-1798) ?",cnp01083931,1807-02-01,1807-03-01,Geschenk,1840 (aus Privatsammlung Blumenbachs),,Heinrcih Nudow erhielt den Schädel unter Mitwirkung von Ischraweiders Bartram; don. über G. T. von Asch; überbracht von Paul Petrowitsch Socolowitsch,,"00097: 10;
Spengel (1877): 42f",00097: Taf. 54,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,"0
","3
","Text der Karteikarte:
Krt. Nr. 556
Samojede
Bl. 1807
von Dr. Nudow
Ort: Archangel
alte Sign.: 161
(Hinweis auf Bl., Decas VI, 54)
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-02-19,N. Schäfer,2016-09-26,"Corresp. VI, S. 551–553 Nr. 1781",,,,,,Q4743
595,27,1,1441630076,1441630076,5,"Mensch (Korjake, Itelmene oder Ewene) [Schädel]","Anatomie, Anthropologie",AIG,557,LIV; 160; 227,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,ächter Kamtschadale; Kamtschadali Genuini,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Kamchatka, Rossiya republic - Rossiya - Asia - World","57° 0` 0`` N
 160° 0` 0`` E
 ",tgn:600293,,,,,,"Sylvestre, Espérance (1790-1842)",,1826-04-12,1826-04-12,Geschenk,1840 (aus Privatsammlung Blumenbachs),,aus dem St. Petersburger Naturhistorischen Museum,,"00098: 6f;
Spengel (1877): 42f","00098: Taf. 62
",nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 557
Kamtschadale
Bl. 1826
von Frl. Sylvester
alte Sign.: 160
(Hinweis auf Bl., Pentas,=Decas
VII, 62)
Angaben ergänzt nach Schaaff-
hausen, S. 42/43
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-01-01,N. Schäfer,2015-09-07,,,,,,,Q4853
220,27,1,1458822760,1458822760,5,Mensch (Jakute) [Schädel],"Anatomie, Anthropologie",AIG,559,8; 56; 12; 54; 162; 210,1,"Mammalia: Hominidae: Homo
",Säugetiere: Menschenaffen: Menschen,Jakute; Jacutae,<i>Homo sapiens</i>,Mensch,Jacute,,rezent,rezent,,,,,,,,,unbekannt,,,,,,,,"Kratzsch, Bartholomeus (????-????)",,1791-09-23,1791-09-23,Geschenk,1840 (aus Privatsammlung Blumenbachs),,"don. über E. Laxmann, don. über G. T. von Asch",,"00093: 10f;
Spengel (1877): 38f",00093: Taf. 15,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,5,"Text der Karteikarte:
Krt. Nr. 559
Jacute
Bl. 1791
durch Baron Asch
alte Sign.: 162
(Hinweis auf Bl., Decas II, 15)
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-11-10,N. Schäfer,2016-03-24,,,,,,,Q4850
30,27,1,1478872157,1478872157,5,Mensch (Evenke) [Schädel],"Anatomie, Anthropologie",AIG,560,58; 2; 17; 157; 221,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Rehnthier-Tunguse aus dem Gilgekirskischen Stamme; Tungusae,<i>Homo sapiens</i>,Mensch,Tunguse,,rezent,rezent,,,,,,,,,"350 Werst von Bargusin, Burjatien, Russland",,,tgn:7002435,,,1791-01-01,1791-12-31,"Schilling, ? (????-????)",,1792-09-19,1792-09-19,Geschenk,1840 (aus Privatsammlung Blumenbachs),,don. über B. Kratzsch über G. T. von Asch,,"00093: 11f;
00008: 2; 148; 150; 289f;
00004: XXIII; 205; 207; 323f;
Spengel (1877): 42f","00093: Taf. 16;
00008: Taf. 1, Fig. 1; Taf. 2, Fig. 1;
00004: Taf. 1, Fig. 1; Taf. 2, Fig. 1;

",nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,1,"Karteikarte 1: Mongolisch (Tunguse, Gilgekirskischer Stamm, 350 West von Bargusin; Blumenbach Sammlung Nr. 560 (157); übermittelt durch Baron v. Asch); Karteikarte 2: Krt. Nr. 560; Tunguse (Gilgeskirskischer Stamm); Bl.; durch Baron von Asch; Ort: 350 Werste von Bargusin; alte Sign.: 157; (Hinweis auf Bl, Decas II, 16); Zu den Angaben vergl. Schaafhausen, S. 42/43
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-06-25,N. Schäfer,2016-11-11,,"Cod. Ms. Blumenbach I, Nr. 4: 3",,,,,Q4742
142,27,1,1441634476,1441634476,5,Mensch (Daurer) [Schädel],"Anatomie, Anthropologie",AIG,561,7; 61; 158; 222,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Daürischer Tunguse aus dem saradulischen Geschlecht; Sinensis Daürici,<i>Homo sapiens</i>,Mensch,Tunguse,,rezent,rezent,,,,,,,,,"Amur River (Onon Fluss), Asia - World","50° 20\' 00\'\' N, 137° 10\' 00\'\' E",tgn:7011545,,"Roesslein, Johann (????-????)",,,,"Roesslein, Johannes (1747-????)",,1794-01-01,1794-12-31,Geschenk,1840 (aus Privatsammlung Blumenbachs),,"don. über G. T. von Asch, zum Donationsdatum vgl. Cod.Ms. Blumenbach I, 1, fol. 6",00008: 3,"00094: 7f;
Spengel (1877): 42f","00094: Taf. 23
",nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,2,"Tunguse, Blumenbach Sammlung Nr. 561 (158); übermittelt durch den Baron v. Asch; (Hinweis auf Bl. Decas III, 23)
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-08-30,N. Schäfer,2015-09-07,,,,,,,Q4875
617,27,1,1447429849,1447429849,5,"Mensch (Burjate) [Schädel, juvenil]","Anatomie, Anthropologie",AIG,563,9; 57; 18; 53; 132; 220,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Buräten-Kind; Infantis Buraeti,<i>Homo sapiens</i>,Mensch,Burjäte; Burjat-Mongole,,rezent,rezent,,,,,,,,,"Russland, Asia - World","60° 00\' 00\'\' N, 047° 00\' 00\'\' E",tgn:700243,,,,,,"Kratzsch, Bartholomeus (????-????)",,1791-09-23,1791-09-23,Geschenk,1840 (aus Privatsammlung Blumenbachs),,"don. über E. Laxmann, don über G. T. von Asch",,"00094: 14ff;
Spengel (1877): 40f",00094: Taf. 29,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,2,"Text der Karteikarte:
Krt. Nr. 563
Buraet (Burjäte), a), etwa 1 1/2- jährige
Bl. 1791
durch Baron Asch
alte Sign.: 132
(Hinweis auf Bl., Decas III, 29)
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer
",2012-09-11,N. Schäfer,2015-11-13,,,,,,,Q4752
618,20,1,1481126356,1481126356,1,Mensch (Tschude?) [Schädel],"Anatomie, Anthropologie",AIG,565,22b; 13; 155; 224,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Veteris Tschudae,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Fluss Buchtarma, zwischen oberem Irtysch und Kurtschum",,,,"Kitschigin, Dementei (????-????)",,1797-01-01,1797-10-31,"Schenck, Friedrich Wilhelm (????-1798)",,1798-12-24,1798-12-24,Geschenk,1840 (aus Privatsammlung Blumenbachs),,"don. über G. T. von Asch, welcher die Schädel von Schenck, Friedrich Wilhelm erhielt, durch Kontakt mit dem Chirurg Kitschigin, Dementei, welcher die Schädel aus den Gräbern holte (siehe Briefwechsel).
Der genaue Fundort ist ebenfalls im Briefwechsel beschrieben.",,"00095: 8f;
Spengel (1877): 42f",00095: Taf. 33,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 565
Tschude, a)
durch Baron v. Asch
Bl. 1798
Ort: ""e tumulo Tschudico, Buchterma
inter Irtischum superiorem
et Kurtschum fl.""
alte Sign.: 155
(Hinweis auf Bl., Decas IV, 33)
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer
",2012-09-11,N. Schäfer,2016-11-07,"Corresp. V, S. 179–182 Nr. 1099;
Corresp. V, S. 298–300 Nr. 1177;
Corresp. V, S. 564","Cod. Ms. Blumenbach I, Nr. 4: 3",,,,,Q4867
222,27,1,1478854483,1478854483,5,Mensch (Tschude?) [Schädel],"Anatomie, Anthropologie",AIG,566,22c; 14; 156; 225,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Fluss Buchtarma, zwischen oberem Irtysch und Kurtschum",,,,"Kitschigin, Dementei (????-????)",,1797-01-01,1797-10-31,"Schenck, Friedrich Wilhelm (????-1798)",,1798-12-24,1798-12-24,Geschenk,1840 (aus Privatsammlung Blumenbachs),,"don. über G. T. von Asch, welcher die Schädel von Schenck, Friedrich Wilhelm erhielt, durch Kontakt mit dem Chirurg Kitschigin, Dementei, welcher die Schädel aus den Gräbern holte (siehe Briefwechsel).
Der genaue Fundort ist ebenfalls im Briefwechsel beschrieben.",,Spengel (1877): 42f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 566
Tschude,b)
Bl. 1798
durch Baron v. Asch
Ort: ebendaher wie 155
alte Sign.: 156
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer
",2011-11-10,N. Schäfer,2016-11-11,"Corresp. V, S. 179–182 Nr. 1099;
Corresp. V, S. 298–300 Nr. 1177;
Corresp. V, S. 564","Cod. Ms. Blumenbach I, Nr. 4: 3",,,,,Q4845
223,27,1,1458824009,1458824009,5,Mensch (Kalmücke) [Schädel],"Anatomie, Anthropologie",AIG,567,50; 76; 65; 139; 214,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Calmücke; Calmucci,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,unbekannt,,,,,,,,"Asch, Georg Thomas von (1729-1807)",cnp00397388,1787-06-30,1787-06-30,Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,"00092: 19f;
Spengel (1877): 40f",00092: Taf. 5,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 567
Calmuck, a)
Bl. 1787
durch Baron v. Asch
alte Sign.: 139
(Hinweis auf Bl., Decas I, 5)
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-11-10,N. Schäfer,2016-03-24,,,,,,,Q4796
